LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
152,Cloquet,Cloquet,Minnesota,USA,North America,Not applicable,92,30,W,46,45,N,-92.5,46.75,46.7,-92.5,46.7,-92.5,,,None,2,1
153,"Marley Wood, Wytham Wood",Wytham,Oxfordshire,UK - England,Europe,Not applicable,1,5,E,51,38,N,1.083333333,51.63333333,51.7667,-1.2833,51.75,-1.3333,,,26ha sub unit of Wytham Wood. Bounding box coordinates for Wytham Wood.,5,3
154,Jakutsk (Yakutsk) fair hunting area,Jakutsk (Yakutsk),Yakutskaya,Russian Federation,Asia,Not applicable,140,0,E,65,0,N,140,65,65,140,65,140,,,"Approximate co-ordinates for the centre of the area. Jenissei - Lena watershed to the west, to the basin of the river Kolyma and the mountain passes to the Ochotsk sea-coast to the east. The skins were taken to the fairs held at Jakutsk.",2,2
156,"Lundy Island, Bristol Channel",Not applicable,Devon,UK - England,Europe,Not applicable,4,40,W,51,10,N,-4.666666667,51.16666667,51.2,-4.6333,51.15,-4.6667,0,,None,5,1
157,Grassholm,Not applicable,Pembrokeshire,UK - Wales,Europe,Not applicable,5,20,W,51,40,N,-5.333333333,51.66666667,51.7167,-5.4667,51.715,-5.4833,0,,Grassholm is an Island 9 miles out to sea.,5,2
158,Little Skelig,Not applicable,Kerry,Ireland,Europe,Not applicable,10,30,W,51,45,N,-10.5,51.75,51.75,-10.5,51.75,-10.5,0,,None,4,2
159,Bull Rock,Not applicable,Cork,Ireland,Europe,Not applicable,10,20,W,51,30,N,-10.33333333,51.5,51.6,-9.33,51.6,-9.33,0,,None,4,2
160,Bass Rock,Not applicable,East Lothian,UK - Scotland,Europe,Not applicable,2,38,W,56,5,N,-2.633333333,56.08333333,56.07,-2.63,56.0667,-2.6333,0,,None,4,2
161,Ailsa Craig (Island),Not applicable,Ayrshire - South,UK - Scotland,Europe,Not applicable,5,8,W,55,15,N,-5.133333333,55.25,55.25,-5.1,55.2333,-5.1167,0,,An island west of Givan.,3,2
162,"St. Kilda, Outer Hebrides",Not applicable,Western Isles,UK - Scotland,Europe,Not applicable,8,30,W,57,50,N,-8.5,57.83333333,57.8333,-8.5333,57.7833,-8.63,0,,None,4,2
163,"Sula Sgeir, Outer Hebrides",Not applicable,Western Isles,UK - Scotland,Europe,Not applicable,6,15,W,59,10,N,-6.25,59.16666667,-6.25,59.16666667,-6.25,59.16666667,0,,None,4,2
164,Sule Stack (South Isles),Not applicable,Orkney,UK - Scotland,Europe,Not applicable,4,30,W,59,0,N,-4.5,59,59.0667,-4.4833,59,-4.5,0,,Sule Stack is north of Cape Wrath and south west of Sule Skerry. It is 41 miles west of Brough Head and is composed of granite. It is 120ft high.,4,2
165,Myggenaes Holm (Islet),Not applicable,Faeroes,Denmark,Europe,Not applicable,7,35,W,62,5,N,-7.583333333,62.08333333,62.08,-7.67,62.08,-7.67,0,,None,5,2
166,Westmann Islands (Vestmannaeyjar),Not applicable,Rangarualla sysla,Iceland,Europe,Not applicable,20,10,W,63,25,N,-20.16666667,63.41666667,63.4667,-20.15,63.3833,-20.3667,0,,None,5,2
167,Eldey (Island),Not applicable,Gullbringu sysla,Iceland,Europe,Not applicable,22,58,W,63,44,N,-22.96666667,63.73333333,63.75,-22.93,63.75,-22.93,0,,None,5,2
168,Grimsey (Island),Not applicable,Thingeyjarsysla,Iceland,Europe,Not applicable,18,0,W,66,33,N,-18,66.55,66.55,-17.9833,66.5167,-18.0333,0,,"There is another Grimsey Island, Standasysla, 65¡42'N, 21¡21'W.",5,2
169,"Bird Rocks, Magdalen Islands",Not applicable,Quebec,Canada,North America,Not applicable,61,5,W,47,50,N,-61.08333333,47.83333333,47.83,-61.08,47.83,-61.08,0,,None,4,2
170,"Bonaventure Island, Graspe",Not applicable,Quebec,Canada,North America,Not applicable,64,10,W,48,30,N,-64.16666667,48.5,48.5,-64.17,48.5,-64.17,0,,None,4,2
171,"Cape St Mary, Avalon",Not applicable,Newfoundland,Canada,North America,Not applicable,54,15,W,46,50,N,-54.25,46.83333333,46.83,-54.25,46.83,-54.25,0,,Located on the Avalon peninsula.,4,2
172,Kames Bay,"Millport, Great Cumbrae Island",North Ayrshire,UK - Scotland,Europe,Not applicable,4,55,W,55,45,N,-4.916666667,55.75,55.76,-4.9,55.75,-4.9167,0,,Co-ordinates of Millport.,3,2
173,Shetland,Not applicable,Shetland,UK - Scotland,Europe,Not applicable,1,15,W,60,15,N,-1.25,60.25,60.85,-0.75,59.5167,-2.1,60,,None,4,1
174,North West Isles,Not applicable,Western Isles,UK - Scotland,Europe,Not applicable,7,0,W,58,0,N,-7,58,58.5,-8.1333,56.7667,-8.6333,65,,Altitude ranges from 0 - 130m (average approximately 65 m ).,3,1
175,La Perouse Bay,Churchill,Manitoba,Canada,North America,Not applicable,94,0,W,58,0,N,-94,58,58.75,-94,58.75,-94,,,None,4,2
176,Engadine Valley,St. Moritz,Graubunden,Switzerland,Europe,Not applicable,9,50,E,46,35,N,9.833333333,46.58333333,46.58,9.83,46.58,9.83,1800,6200,None,4,2
177,Alsace,Not applicable,Alsace,France,Europe,Not applicable,7,30,E,48,30,N,7.5,48.5,48.5,7.5,48.5,7.5,,,None,4,1
178,Leicestershire (not whole county),Not applicable,Leicestershire,UK - England,Europe,Not applicable,1,10,W,52,45,N,-1.166666667,52.75,52.9667,-0.4,52.3833,-1.5833,107,91.9,"High alt = 122, low = 107. Bounding box coordinates for whole county.",3,3
179,Lincolnshire (not whole county),Not applicable,Lincolnshire,UK - England,Europe,Not applicable,0,30,W,53,20,N,-0.5,53.33333333,53.7167,-0.35,52.6333,-0.9333,30,56.6,None. Bounding box coordinates for whole county.,3,3
180,Dorset (not whole county),Not applicable,Dorset,UK - England,Europe,Not applicable,2,30,W,50,45,N,-2.5,50.75,51.0667,-1.6667,50.5,-2.95,91,21.9,"High alt=107, low Alt=76. Bounding box coordinates for whole county.",3,3
181,West Sussex (not whole county),Not applicable,West Sussex,UK - England,Europe,Not applicable,0,30,W,51,0,N,-0.5,51,51.1667,-0.0333,29,-0.95,137,57.9,None. Bounding box coordinates for whole county.,3,3
182,Buckinghamshire (not whole county),Not applicable,Buckinghamshire,UK - England,Europe,Not applicable,1,0,W,51,50,N,-1,51.83333333,52.0667,-0.4667,51.4833,-1.1333,105,6.7,None. Bounding box coordinates for whole county.,3,3
183,Cleveland (not whole county),Not applicable,Redcar and Cleveland,UK - England,Europe,Not applicable,1,20,W,54,30,N,-1.333333333,54.5,54.6333,-0.7833,54.4833,-1.2833,99,94.3,"High alt =110, low Alt =87. Bounding box coordinates for whole county.",3,3
184,Berkshire (not whole county),Not applicable,Berkshire,UK - England,Europe,Not applicable,1,0,W,51,30,N,-1,51.5,51.5667,-0.4833,51.3167,-1.5833,114,29.6,None. Bounding box coordinates for whole county.,3,3
185,Oxfordshire (not whole county),Not applicable,Oxfordshire,UK - England,Europe,Not applicable,1,20,W,51,55,N,-1.333333333,51.91666667,52.1667,-0.8667,51.45,-1.7167,76,73.1,"High alt = 76, low = 61. Bounding box coordinates for whole county.",3,3
186,Shropshire (not whole county),Not applicable,Shropshire,UK - England,Europe,Not applicable,2,40,W,52,40,N,-2.666666667,52.66666667,53,-2.2167,52.3,-3.2333,320,25.3,None. Bounding box coordinates for whole county.,3,3
187,Greater Manchester (not whole county),Manchester,Greater Manchester,UK - England,Europe,Not applicable,2,10,W,53,30,N,-2.166666667,53.5,53.6833,-1.9,53.3,-2.7167,114,93.6,"High alt = 122, low = 107. Bounding box coordinates for whole county.",3,3
337,Lemsjoholm,Not applicable,Not applicable,Finland,Europe,Not applicable,21,0,E,63,0,N,21,63,60.48,21.77,60.48,21.77,,,Estimated position.,2,2
338,"Rattlesnake Ridge, Zion National Park","Springdale, Washington",Utah,USA,North America,Not applicable,112,57,W,37,20,N,-112.95,37.33333333,37.33,-112.95,37.33,-112.95,1950,0.74,None,3,4
339,"Ponderosa Flat, Zion National Park","Springdale, Washington",Utah,USA,North America,Not applicable,112,57,W,37,20,N,-112.95,37.33333333,37.33,-112.95,37.33,-112.95,2040,0.7,Located about 2km north of Rattlesnake Ridge.,4,4
340,"Mousehall, Thetford Chase, Brecklands",Thetford,Norfolk,UK - England,Europe,Not applicable,0,50,W,52,20,N,-0.833333333,52.33333333,52.7,1,52.3,0.5,100,52,None,3,3
341,Central Otago,Not applicable,Otago,New Zealand,Australia,Not applicable,169,22,E,45,11,S,169.3666667,-45.18333333,-45.18,169.37,-45.18,169.37,,1286796,"The centre of the area is Clyde, the co-ordinates for which are given. The radius of the area is 64km (40 miles).",2,1
342,"River Yeo, Mendip Hills",Not applicable,Somerset,UK - England,Europe,Not applicable,2,40,W,51,20,N,-2.666666667,51.33333333,51.3,-2.5,51,-3,,,The river flows out of the Blagdon reservoir. Gradient 10-20ft/mile with gravel bottom with deep pools and silted banks.,3,2
343,De Hoge Veluwe National Park,Arnhem/Otterloo,Gelderland,Netherlands,Europe,Not applicable,5,50,E,52,10,N,5.833333333,52.16666667,52.12,5.8,52.12,5.8,,6.8,There is a plantation in the north-western part of the park which has an area of 20ha.,3,3
344,Monterey & Morro Bay,Monterey,California,USA,North America,Not applicable,122,0,W,36,45,N,-122,36.75,36.97,-120.87,35.25,-122.07,0,,"Co-ordinates of Monterey Bay. (Morro Bay (near Los Osos) 121¡ W, 35¡20' N.)",4,1
345,Bodega Bay & San Francisco,Not applicable,California,USA,North America,Not applicable,123,2,W,38,20,N,-123.0333333,38.33333333,38.33,-122.4,37.75,-123.07,0,,Co-ordinates of Bodega Bay.,4,1
346,Fort Bragg,Fort Bragg,California,USA,North America,Not applicable,123,50,W,39,30,N,-123.8333333,39.5,39.43,-123.8,39.43,-123.8,0,,None,4,1
347,Eureka & Cresent City,Eureka & Cresent City,California,USA,North America,Not applicable,124,0,W,40,50,N,-124,40.83333333,41.75,-124.13,40.8,-124.2,0,,"Co-ordinates of Eureka. (Cresent City, 123¡55' W, 41¡45' N.)",4,1
348,"Brookings, Gold Beach & Port Orford","Brookings, Gold Beach & Port Orford",Oregon,USA,North America,Not applicable,124,20,W,42,30,N,-124.3333333,42.5,42.75,-124.2,42,-124.5,0,,"Co-ordinates of Gold Beach. (Brookings, 124¡20' W, 42¡5' N. Port Orford, 124¡25' W, 42¡45' N.)",4,1
349,Coos & Winchester Bays,Not applicable,Oregon,USA,North America,Not applicable,124,10,W,43,40,N,-124.1666667,43.66666667,43.8,-124.05,43.25,-124.2,0,,"Co-ordinates of Winchester Bay. (Coos Bay, 124¡20' W, 43¡20' N.",4,1
350,Newport & Depoe Bay,Newport & Depoe Bay,Oregon,USA,North America,Not applicable,123,55,W,44,40,N,-123.9166667,44.66666667,44.6,-123.55,44.6,-123.55,0,,"Co-ordinates of Newport. (Depoe Bay, 123¡55' W, 44¡50' N.)",4,1
351,Tilamook & Garibaldi,Tilamook & Garibaldi,Oregon,USA,North America,Not applicable,123,40,W,45,30,N,-123.6666667,45.5,45.5,-123.67,45.5,-123.67,0,,None,4,1
352,Astoria & Warrenton,Astoria & Warrenton,Oregon,USA,North America,Not applicable,123,55,W,46,15,N,-123.9166667,46.25,46.2,-124,46.2,-124,0,,None,4,1
353,"Grays Harbour, Willapa Bay & Columbia River",Aberdeen,Washington,USA,North America,Not applicable,124,0,W,46,55,N,-124,46.91666667,47,-123.45,46.15,-124.1,0,,"Co-ordinates of Gray's Harbour. (Willapa Bay 124¡ W, 46¡30' N. Columbia River, 124¡ W, 46¡10' N.)",4,1
354,"California, Oregon & Washington coast line",Not applicable,"California, Oregon, Washington",USA,North America,Not applicable,124,0,W,42,30,N,-124,42.5,48.4,-117.1,32.5,-124.4,0,,None,4,1
355,Lenzburg,Lenzburg,Aargau,Switzerland,Europe,Not applicable,8,11,E,47,23,N,8.183333333,47.38333333,47.38,8.18,47.38,8.18,500,,None,5,2
356,Damerham,Damerham,Hampshire,UK - England,Europe,Not applicable,1,53,W,50,55,N,-1.883333333,50.91666667,50.95,-1.8333,50.9167,-1.85,,1578,"The Damerham estate consisted of 3300 acres of arable land, 300 acres of downland, 200 acres of woodland and 100 acres of water meadow.",4,2
357,Derry Cairngorm,Braemar,Aberdeenshire,UK - Scotland,Europe,Not applicable,3,40,W,57,5,N,-3.666666667,57.08333333,57.0667,-3.6667,56.9667,-3.4667,960,500,Altitude - from 760m to 1160m at the summit. In the Cairngorms Nature Reserve. Derry Cairncormis surrounded on three sides by low valleys.,3,2
358,Lochnagar,Braemar,Aberdeenshire,UK - Scotland,Europe,Not applicable,3,15,W,56,55,N,-3.25,56.91666667,56.97,-3.2167,56.95,-3.2333,1155,32,Altitude - 1050 to 1160m. In the Cairngorms Nature Reserve.,3,3
359,Cairnwell,Braemar,Aberdeenshire/Perth and Kinross,UK - Scotland,Europe,Not applicable,3,25,W,56,50,N,-3.416666667,56.83333333,56.9167,-3.35,56.8,-3.5,835,46,Two areas of 22ha and 24ha at 760-910m. In the Cairngorms Nature Reserve.,2,3
360,"Staple, Farne Islands",Not applicable,Northumberland,UK - England,Europe,Not applicable,1,35,W,55,35,N,-1.583333333,55.58333333,55.6333,-1.615,55.6167,-1.6333,0,,The Farne Islands lie between 1.5 and 5 miles (2.7-9 km) off the coast of Northumberland.,4,2
361,"Brownsman, Farne Islands",Not applicable,Northumberland,UK - England,Europe,Not applicable,1,35,W,55,35,N,-1.583333333,55.58333333,55.6667,-1.6167,55.6333,-1.65,0,,The Farne Islands lie between 1.5 and 5 miles (2.7-9 km) off the coast of Northumberland.,4,2
362,Hudson Bay,Not applicable,Not applicable,Canada,North America,Not applicable,77,0,W,57,50,N,-77,57.83333333,62,-76.72,51,-94.75,,,None,3,1
363,"Wood around Kitesnest Farm, near Highnam, west of Gloucester","Highnam, west of Gloucester",Gloucestershire,UK - England,Europe,Not applicable,2,20,W,51,50,N,-2.333333333,51.83333333,51.8833,-2.3,51.8667,-2.3333,,80.9,"200 acres, between Churcham, Highnam and Tibberton, west of Gloucester.",4,3
364,Skeena River,Not applicable,British Columbia,Canada,North America,Not applicable,129,20,W,54,30,N,-129.3333333,54.5,57.15,-125.25,53.75,-130.22,,,None,3,1
366,London & Dover (Kent),London & Dover (Kent),London and Kent,UK - England,Europe,Not applicable,0,10,W,51,30,N,-0.166666667,51.5,51.6833,1.3333,51.1,-0.5,,,Co-ordinates of London given. The co-ordinates of Dover: 51¡8' N and 1¡19' E.,4,1
367,Great Britain,Not applicable,Not applicable,United Kingdom,Europe,Not applicable,1,30,W,54,0,N,-1.5,54,60.8333,4.7333,49.8333,-7.65,,24475500,Approximate centre of country. Area of United Kingdom.,4,1
368,"Panoche Management Area, Diablo Range","Panoche, San Benito",California,USA,North America,Not applicable,120,50,W,36,40,N,-120.8333333,36.66666667,36.67,-120.83,36.67,-120.83,600,24000,Altitude varies from 200 to 1000m.,4,2
369,Woodworth,"Woodworth, Stutsman",North Dakota,USA,North America,Not applicable,99,15,W,47,8,N,-99.25,47.13333333,47.13,-99.3,47.13,-99.3,575,,None,4,2
370,La Moure,"La Moure, La Moure County",North Dakota,USA,North America,Not applicable,98,25,W,46,25,N,-98.41666667,46.41666667,46.35,-98.28,46.35,-98.28,,,"The farmstead is actually 10 km south and 10 km west of La Moure, and is in Dickey County.",2,3
371,Arid Lands Ecology Reserve at the Hanford Reservation,Near Richland,Washington,USA,North America,Not applicable,119,30,W,46,25,N,-119.5,46.41666667,46.42,-119.5,46.42,-119.5,,30000,The Arid Lands Ecology Reserve is an area set aside for ecological studies by the US Atomic Energy Commission from its Hanford Reservation in south-central Washington.,4,2
373,Susquehanna River and Chesapeake Bay,Susquehanna River and Chesapeake Bay,Maryland,USA,North America,Not applicable,76,10,W,39,30,N,-76.16666667,39.5,39.5,-75.9,36.9,-76.5,0,8880,The Chesapeake Bay is subject to man's influence since it drains several large metropolitan areas.,3,2
374,Central Illinois,Not applicable,Illinois,USA,North America,Not applicable,89,0,W,40,0,N,-89,40,41.1,-87.5,39.5,-91.5,,,None,2,1
376,Southern Illinois,Not applicable,Illinois,USA,North America,Not applicable,89,0,W,38,0,N,-89,38,39.5,-87.5,36.97,-90.75,,,None,2,1
377,Aston Rowant National Nature Reserve (north),Aston Rowant,Oxfordshire,UK - England,Europe,Not applicable,0,55,W,51,40,N,-0.916666667,51.66666667,51.7,-0.8,51.65,-0.95,,,North of M40 motorway.,4,1
378,Aston Rowant National Nature Reserve (south),Aston Rowant,Oxfordshire,UK - England,Europe,Not applicable,0,55,W,51,40,N,-0.916666667,51.66666667,51.65,-0.9167,51.6167,-0.9833,,,South of M40 motorway.,4,1
379,"Bevills Wood, Monks Wood Nature Reserve",Wood Walton,Cambridgeshire,UK - England,Europe,Not applicable,0,14,W,52,24,N,-0.233333333,52.4,52.4,-0.2167,52.3833,-0.25,,,None,4,1
380,Brockwells Farm,Caldicot,Monmouthshire,UK - Wales,Europe,Not applicable,2,45,W,51,36,N,-2.75,51.6,51.6,-2.75,51.5833,-2.7667,,,None,4,1
381,Bure Marshes National Nature Reserve,Norwich,Norfolk,UK - England,Europe,Not applicable,1,20,E,52,40,N,1.333333333,52.66666667,52.8,1.5,52.6,1.4,,,The Norfolk Broads.,4,1
382,Buttlers Hanging,Not applicable,Buckinghamshire,UK - England,Europe,Not applicable,0,50,W,51,36,N,-0.833333333,51.6,52.0667,-0.4667,51.4833,-1.1333,,4,Exact location unknown. SU89. Isolated chalk area surrounded by woodland/arable. Management aims to prevent spread of scrub & coarse grasses.,3,3
383,Castor Hanglands National Nature Reserve,Upton,Cambridgeshire,UK - England,Europe,Not applicable,0,20,W,52,35,N,-0.333333333,52.58333333,52.6,-0.3333,52.5833,-0.35,,,Ancient woodland adjacent to forestry plantations. NW of Peterborough.,4,1
384,Chippenham Fen National Nature Reserve,Chippenham,Cambridgeshire,UK - England,Europe,Not applicable,0,25,E,52,15,N,0.416666667,52.25,52.3,-0.4167,52.17,-0.3833,,,"Range of wetland habitats - open/mown, fen, grazed meadow & tall woodland.",4,1
385,Dyfi National Nature Reserve,Aberdyfi (Aberdovey),Ceredigion,UK - Wales,Europe,Not applicable,4,3,W,52,30,N,-4.05,52.5,52.5333,-4.0333,52.5,-4.05,,,Near Talybont. Dune & marshes subject disturbances - trampling & flooding.,4,1
386,Ebbor Gorge National Nature Reserve,Wells,Somerset,UK - England,Europe,Not applicable,2,43,W,51,3,N,-2.716666667,51.05,51.2333,-2.6667,51.2167,-2.6833,,,Woodland on calcareous soil surrounded by limestone pasture.,4,1
387,Foxholes,Stow on the Wold,Gloucestershire,UK - England,Europe,Not applicable,1,40,W,51,56,N,-1.666666667,51.93333333,51.6833,-1.6,51.8667,-1.6333,,,Woodland nature reserve - limited management. Estimated co-ordinates.,3,1
388,Gibraltar Point National Nature Reserve,Gibraltar,Lincolnshire,UK - England,Europe,Not applicable,0,20,E,53,8,N,0.333333333,53.13333333,53.1167,0.35,53.0833,0.3,,,"Mature dune system and plantation woodland, scrub and saltmarsh. Heavy Management.",4,1
389,Gomm Valley,High Wycombe,Buckinghamshire,UK - England,Europe,Not applicable,0,42,W,51,37,N,-0.7,51.61666667,51.6333,-0.6667,51.6,-0.7167,,,Little management - becoming more scrubby with long grass.,4,1
390,Ham Street Wood National Nature Reserve,Hamstreet/Ashford,Kent,UK - England,Europe,Not applicable,0,52,E,51,4,N,0.866666667,51.06666667,51.1,0.8833,51.05,0.7833,,,Grazing and limited management of pasture.,5,1
391,Holme Fen National Nature Reserve,Holme,Cambridgeshire,UK - England,Europe,Not applicable,0,13,W,52,29,N,-0.216666667,52.48333333,52.4833,-0.2,0.4667,-0.2333,,,None,5,1
392,Kingley Vale National Nature Reserve,Chichester,West Sussex,UK - England,Europe,Not applicable,0,50,W,50,50,N,-0.833333333,50.83333333,50.9167,-0.8167,50.8667,-0.8667,,,Northwest of Chichester. Ancient yew and chalk downland.,5,1
393,Leigh Marshes National Nature Reserve,Leigh on Sea/Southend on Sea,Essex,UK - England,Europe,Not applicable,0,39,E,51,32,N,0.65,51.53333333,51.5333,-0.7833,51.5167,-0.6333,,,Area of former tips/sewage works  - Subject to fires.,5,1
394,Leighton Moss RSPB,Canforth,Lancashire,UK - England,Europe,Not applicable,2,45,W,54,10,N,-2.75,54.16666667,54.1833,-2.7667,54.1333,-2.8167,,,Wetlands of RSPB + limestone pasture grazed.,5,1
395,Lindisfarne National Nature Reserve,Not applicable,Northumberland,UK - England,Europe,Not applicable,1,45,W,55,40,N,-1.75,55.66666667,55.6833,-1.7667,55.6167,-1.9333,,,Also known as Holy Island. Stabilised / mature dunes.,5,2
